"","j...1","j...2","sound","image1","image2","corrAns","main_trials_1.thisTrialN","main_trials_1.thisN","main_trials_1.thisIndex","image_4.started","image_5.started","sound_2.started","key_resp_4.started","key_resp_4.keys","key_resp_4.rt","participant","gender","age","date","expName","psychopyVersion","frameRate","rep"
"112",2,2,"sound/khal_filler.wav","image1/khal_filler.png","image2/pal_LH_filler.png",2,36,36,57,570.8749922,570.8749922,571.2390245,571.2406488,"d",2.974779125,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"113",2,2,"sound/kan_peak_step4.wav","image1/kan_taste.png","image2/kan_liver.png",1,37,37,3,574.4108396,574.4108396,574.7236663,574.7236825,"k",3.026605917,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"114",2,2,"sound/pal_peak_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,38,38,12,577.9137271,577.9137271,578.257004,578.2554663,"k",3.061741167,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"115",2,2,"sound/pal_peak_step2.wav","image1/pal_foot.png","image2/pal_shade.png",1,39,39,11,581.470801,581.470801,581.8388309,581.8406085,"k",3.02650625,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"116",2,2,"sound/kan_peak_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,40,40,1,585.0568332,585.0568332,585.3739106,585.3737687,"k",3.03019775,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"117",2,2,"sound/kan_peak_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,41,41,0,588.5871337,588.5871337,588.9071749,588.9070268,"k",3.009884959,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"118",2,2,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/pang_filler.png",1,42,42,35,592.074681,592.074681,592.4392701,592.4405321,"d",3.830529583,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"119",2,2,"sound/pal_peak_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,43,43,10,596.4320095,596.4320095,596.7742683,596.7724416,"k",3.047567583,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"120",2,2,"sound/kan_shape_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,44,44,19,600.0057868,600.0057868,600.3240474,600.3238809,"d",3.728135291,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"121",2,2,"sound/pam_peak_step4.wav","image1/pam_night.png","image2/pam_chestnut.png",1,45,45,8,604.2265132,604.2265132,604.5571975,604.5557355,"k",3.116084042,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"122",2,2,"sound/tal_filler.wav","image1/tal_filler.png","image2/pal_LH_filler.png",1,46,46,74,607.8645431,607.8645431,608.1899902,608.1900424,"d",3.237737,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"123",2,2,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,47,47,70,611.5970073,611.5970073,611.9555296,611.9574348,"d",3.001259792,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"124",2,2,"sound/pang_filler.wav","image1/pang_filler.png","image2/pam_H_filler.png",2,48,48,50,615.1250004,615.1250004,615.4889936,615.4907022,"d",3.002924083,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"125",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kan_LH_filler.png",2,49,49,47,618.6642097,618.6642097,619.0222484,619.0227295,"d",2.999356167,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"126",2,2,"sound/nam_filler.wav","image1/nam_filler.png","image2/tam_filler.png",1,50,50,45,622.1858923,622.1858923,622.5238092,622.5223043,"d",2.945198292,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"127",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",1,51,51,69,625.6346748,625.6346748,625.9736187,625.9724802,"d",2.976936708,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"128",2,2,"sound/pal_shape_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,52,52,27,629.11556,629.11556,629.4576635,629.4557133,"d",3.024611917,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"129",2,2,"sound/pam_shape_step3.wav","image1/pam_night.png","image2/pam_chestnut.png",1,53,53,22,632.6591654,632.6591654,633.0058131,633.0058062,"d",2.985325875,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"130",2,2,"sound/pam_peak_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,54,54,5,636.1664863,636.1664863,636.5070471,636.5058314,"k",3.107280834,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"131",2,2,"sound/pal_shape_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,55,55,29,639.7779226,639.7779226,640.1391662,640.1406781,"d",3.002286083,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"132",2,2,"sound/pal_H_filler.wav","image1/pal_H_filler.png","image2/khal_filler.png",1,56,56,40,643.3067712,643.3067712,643.6724466,643.6744473,"d",3.559450958,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"133",2,2,"sound/kan_LH_filler.wav","image1/kan_LH_filler.png","image2/kang_filler.png",1,57,57,31,647.4131144,647.4131144,647.7406033,647.7389973,"d",3.045765375,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"134",2,2,"sound/kan_shape_step4.wav","image1/kan_taste.png","image2/kan_liver.png",1,58,58,18,650.9744509,650.9744509,651.2908462,651.2908777,"d",3.018762042,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"135",2,2,"sound/kan_H_filler.wav","image1/kan_H_filler.png","image2/tan_filler.png",1,59,59,36,654.5174073,654.5174073,654.8224567,654.8242963,"d",3.6032065,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"136",2,2,"sound/tam_filler.wav","image1/tam_filler.png","image2/pam_H_filler.png",2,60,60,56,658.6164685,658.6164685,658.9572118,658.9558737,"d",2.984521042,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"137",2,2,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,61,61,65,662.0926977,662.0926977,662.4560359,662.4576743,"d",2.9745735,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"138",2,2,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/tal_filler.png",1,62,62,41,665.6289096,665.6289096,665.9406582,665.9408859,"d",3.070329375,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"139",2,2,"sound/pam_H_filler.wav","image1/pam_H_filler.png","image2/nam_filler.png",1,63,63,38,669.1730936,669.1730936,669.5224914,669.5225417,"d",2.98561675,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"140",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",1,64,64,64,672.6910287,672.6910287,673.0238716,673.0225981,"d",3.013470208,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"141",2,2,"sound/kan_shape_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,65,65,15,676.2275296,676.2275296,676.5406343,676.5407625,"d",3.457221083,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"142",2,2,"sound/kan_shape_step3.wav","image1/kan_taste.png","image2/kan_liver.png",1,66,66,17,680.1885677,680.1885677,680.5240971,680.522588,"d",2.988247375,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"143",2,2,"sound/pam_shape_step4.wav","image1/pam_night.png","image2/pam_chestnut.png",1,67,67,23,683.6910109,683.6910109,684.0240313,684.022662,"d",2.976114334,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"144",2,2,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",2,68,68,59,687.1756333,687.1756333,687.5076272,687.5059446,"d",2.989634792,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"145",2,2,"sound/pam_peak_step3.wav","image1/pam_night.png","image2/pam_chestnut.png",1,69,69,7,690.6725907,690.6725907,691.007514,691.0061018,"k",3.074326583,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"146",2,2,"sound/pal_peak_step4.wav","image1/pal_foot.png","image2/pal_shade.png",1,70,70,13,694.249348,694.249348,694.5909037,694.5893471,"k",3.031113458,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"147",2,2,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,71,71,66,697.815889,697.815889,698.1409116,698.1409351,"d",2.922420417,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"148",2,2,"sound/tal_filler.wav","image1/tal_filler.png","image2/khal_filler.png",1,72,72,46,701.2542962,701.2542962,701.5742547,701.5743465,"d",2.922961709,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"149",2,2,"sound/pal_shape_step2.wav","image1/pal_foot.png","image2/pal_shade.png",1,73,73,26,704.6659864,704.6659864,705.0075192,705.0062469,"d",3.247753,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"150",2,2,"sound/kang_filler.wav","image1/kang_filler.png","image2/kam_filler.png",1,74,74,42,708.4285962,708.4285962,708.7575649,708.7562962,"d",2.957756166,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",2
"151",3,3,"sound/kam_filler.wav","image1/kam_filler.png","image2/kang_filler.png",1,0,0,69,721.0332837,721.0332837,721.3579157,721.3577063,"d",4.167397583,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"152",3,3,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,1,1,71,725.7291292,725.7291292,726.0576389,726.0559946,"d",2.903052291,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"153",3,3,"sound/pal_peak_step2.wav","image1/pal_foot.png","image2/pal_shade.png",1,2,2,11,729.1402903,729.1402903,729.4744726,729.4729972,"k",3.074959333,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"154",3,3,"sound/kan_peak_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,3,3,4,732.749624,732.749624,733.0745102,733.074619,"k",3.032169709,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"155",3,3,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,4,4,67,736.29369,736.29369,736.6246898,736.6230025,"d",2.938682916,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"156",3,3,"sound/kan_H_filler.wav","image1/kan_H_filler.png","image2/tan_filler.png",1,5,5,36,739.7677204,739.7677204,740.0728009,740.0747075,"d",2.974989958,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"157",3,3,"sound/pam_shape_step3.wav","image1/pam_night.png","image2/pam_chestnut.png",1,6,6,22,743.2253915,743.2253915,743.5578575,743.5561982,"d",2.939281292,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"158",3,3,"sound/pam_H_filler.wav","image1/pam_H_filler.png","image2/pan_filler.png",1,7,7,32,746.672224,746.672224,747.0072978,747.0063596,"d",3.147123875,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"159",3,3,"sound/tan_filler.wav","image1/tan_filler.png","image2/kan_LH_filler.png",2,8,8,53,750.3376875,750.3376875,750.6576189,750.6579165,"d",3.014348834,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"160",3,3,"sound/kan_shape_step5.wav","image1/kan_taste.png","image2/kan_liver.png",1,9,9,19,753.8575564,753.8575564,754.1744037,754.1744647,"d",4.015462917,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"161",3,3,"sound/pan_filler.wav","image1/pan_filler.png","image2/pam_LH_filler.png",2,10,10,49,758.3783524,758.3783524,758.7080341,758.7062051,"d",5.388429,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"162",3,3,"sound/tam_filler.wav","image1/tam_filler.png","image2/pam_H_filler.png",2,11,11,56,764.2740477,764.2740477,764.6076821,764.6064695,"d",2.926028125,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"163",3,3,"sound/pam_shape_step4.wav","image1/pam_night.png","image2/pam_chestnut.png",1,12,12,23,767.708838,767.708838,768.0412252,768.0396184,"d",2.970803458,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"164",3,3,"sound/kan_peak_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,13,13,1,771.2124017,771.2124017,771.541051,771.5396372,"k",3.035687709,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"165",3,3,"sound/pal_shape_step4.wav","image1/pal_foot.png","image2/pal_shade.png",1,14,14,28,774.7443829,774.7443829,775.1064367,775.1078733,"d",2.972424,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"166",3,3,"sound/kang_filler.wav","image1/kang_filler.png","image2/kan_H_filler.png",2,15,15,48,778.2902069,778.2902069,778.5897274,778.5913908,"d",5.787284958,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"167",3,3,"sound/pal_peak_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,16,16,12,784.5468059,784.5468059,784.9063767,784.9078992,"k",2.99570825,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"168",3,3,"sound/kan_shape_step2.wav","image1/kan_taste.png","image2/kan_liver.png",1,17,17,16,788.0913302,788.0913302,788.4079345,788.4081097,"d",4.991741,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"169",3,3,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",2,18,18,60,793.5629761,793.5629761,793.9230381,793.9245487,"d",3.388124042,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"170",3,3,"sound/pal_shape_step5.wav","image1/pal_foot.png","image2/pal_shade.png",1,19,19,29,797.4812351,797.4812351,797.8397565,797.8412481,"d",3.0223765,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"171",3,3,"sound/pal_LH_filler.wav","image1/pal_LH_filler.png","image2/pang_filler.png",1,20,20,35,801.025634,801.025634,801.3730436,801.3731374,"d",3.181386125,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"172",3,3,"sound/pal_peak_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,21,21,10,804.7133497,804.7133497,805.0565023,805.0564612,"k",3.028043625,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"173",3,3,"sound/khal_filler.wav","image1/khal_filler.png","image2/pal_LH_filler.png",2,22,22,57,808.2396071,808.2396071,808.6065889,808.6083744,"d",2.952024834,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"174",3,3,"sound/pal_shape_step3.wav","image1/pal_foot.png","image2/pal_shade.png",1,23,23,27,811.7254163,811.7254163,812.0902454,812.0911748,"d",3.056020042,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"175",3,3,"sound/pal_shape_step1.wav","image1/pal_foot.png","image2/pal_shade.png",1,24,24,25,815.3041177,815.3041177,815.6733065,815.674753,"d",6.463998583,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"176",3,3,"sound/pan_filler.wav","image1/pan_filler.png","image2/pang_filler.png",1,25,25,70,822.2967582,822.2967582,822.6565669,822.6584035,"d",2.987310042,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"177",3,3,"sound/kan_shape_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,26,26,15,825.8456773,825.8456773,826.1746195,826.1731107,"d",2.959441208,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"178",3,3,"sound/pang_filler.wav","image1/pang_filler.png","image2/pal_H_filler.png",2,27,27,52,829.29044,829.29044,829.6565191,829.6580667,"d",2.951418667,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"179",3,3,"sound/pam_shape_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,28,28,20,832.791728,832.791728,833.1246007,833.1232477,"d",3.849713084,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"180",3,3,"sound/kan_peak_step3.wav","image1/kan_taste.png","image2/kan_liver.png",1,29,29,2,837.163155,837.163155,837.4913642,837.4900074,"k",2.913953375,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"181",3,3,"sound/pam_peak_step5.wav","image1/pam_night.png","image2/pam_chestnut.png",1,30,30,9,840.5761995,840.5761995,840.9231619,840.923627,"k",2.929252834,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"182",3,3,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,31,31,66,844.0453351,844.0453351,844.3586317,844.358397,"d",2.99331275,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"183",3,3,"sound/tam_filler.wav","image1/tam_filler.png","image2/nam_filler.png",1,32,32,62,847.5138795,847.5138795,847.8733256,847.8751484,"d",3.374557417,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"184",3,3,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,33,33,68,851.4379185,851.4379185,851.7581748,851.758282,"d",2.945339542,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"185",3,3,"sound/pang_filler.wav","image1/pang_filler.png","image2/pan_filler.png",1,34,34,43,854.85471,854.85471,855.2067486,855.2070428,"d",3.252387167,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"186",3,3,"sound/khal_filler.wav","image1/khal_filler.png","image2/tal_filler.png",1,35,35,63,858.652394,858.652394,858.9749885,858.9747618,"d",3.74559575,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"187",3,3,"sound/nan_filler.wav","image1/nan_filler.png","image2/kan_H_filler.png",2,36,36,54,862.9179073,862.9179073,863.2412557,863.2415696,"d",2.991724625,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"188",3,3,"sound/kam_filler.wav","image1/kam_filler.png","image2/kan_LH_filler.png",2,37,37,47,866.3961336,866.3961336,866.756962,866.758269,"d",2.988935666,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"189",3,3,"sound/pam_peak_step1.wav","image1/pam_night.png","image2/pam_chestnut.png",1,38,38,5,869.9259609,869.9259609,870.2734651,870.273405,"k",3.241717375,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"190",3,3,"sound/kan_shape_step3.wav","image1/kan_taste.png","image2/kan_liver.png",1,39,39,17,873.7132136,873.7132136,874.025035,874.0250138,"d",2.951090666,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"191",3,3,"sound/pam_shape_step2.wav","image1/pam_night.png","image2/pam_chestnut.png",1,40,40,21,877.1571076,877.1571076,877.4915247,877.490081,"d",2.9707795,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"192",3,3,"sound/pam_shape_step5.wav","image1/pam_night.png","image2/pam_chestnut.png",1,41,41,24,880.6326494,880.6326494,880.989971,880.9901381,"d",3.02062325,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"193",3,3,"sound/tan_filler.wav","image1/tan_filler.png","image2/nan_filler.png",1,42,42,61,884.2115025,884.2115025,884.541708,884.5403001,"d",3.045385667,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"194",3,3,"sound/kan_LH_filler.wav","image1/kan_LH_filler.png","image2/nan_filler.png",1,43,43,37,887.7674195,887.7674195,888.091781,888.0916754,"d",3.074971541,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"195",3,3,"sound/tal_filler.wav","image1/tal_filler.png","image2/pal_LH_filler.png",1,44,44,74,891.3676592,891.3676592,891.6736464,891.6751548,"d",2.991225792,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"196",3,3,"sound/nam_filler.wav","image1/nam_filler.png","image2/pam_LH_filler.png",2,45,45,55,894.8323921,894.8323921,895.1899433,895.190502,"d",2.92593175,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
"197",3,3,"sound/kan_peak_step1.wav","image1/kan_taste.png","image2/kan_liver.png",1,46,46,0,898.3132218,898.3132218,898.6248691,898.6251094,"k",3.261224959,"NF01","Female",22,"2023-02-08_11h34.35.902","id","2022.2.3","None",3
